epoch,train_loss,train_pose,train_std_ratio,train_acc,train_domain_loss,train_domain_acc,val_loss,val_nmpjpe,val_pose,val_std_ratio,val_acc,val_domain_loss,val_domain_acc,selection_mode,selection_score
88,0.11137588378651468,0.036358823405143174,0.8234913146029638,0.9772728784552405,0.0,0.0,3.1081837808064563,0.22067216351407173,0.11746403881198733,1.1912618982849879,0.0382466641725901,0.0,0.0,diversity_first,0.4125282211294643
89,0.11064526820458703,0.03617816146891282,0.8252637692194221,0.9780331371502218,0.0,0.0,3.1283554330700456,0.21896670899578186,0.11660857153423469,1.1765789189961862,0.036837510910470044,0.0,0.0,diversity_first,0.4074232874687495
90,0.10974867330345267,0.03604694629788208,0.8257206188186301,0.9785880553465506,0.0,0.0,3.21490061000363,0.21929353774931828,0.11685871192197102,1.175698816180155,0.03751091158387072,0.0,0.0,diversity_first,0.4071087149080678
91,0.10959934015704076,0.03587768349279215,0.8271872742786849,0.9784072393050502,0.0,0.0,3.2445357532717667,0.21929564912920657,0.11672999007414368,1.1608798148745327,0.03759820426449929,0.0,0.0,diversity_first,0.4019220222235023
92,0.10872530908058475,0.035654584714415925,0.8288330000967191,0.9793620311252993,0.0,0.0,3.12672963319596,0.2191498773846339,0.11663507051800295,1.1703394428633265,0.03749844120177326,0.0,0.0,diversity_first,0.4052358074544716
93,0.10858009210345465,0.035547391857122385,0.8290634572934077,0.9791371541934687,0.0,0.0,3.190123687757936,0.21925821925268044,0.11660673130958184,1.1739777163208118,0.038109489960226874,0.0,0.0,diversity_first,0.4065070363272305
94,0.10845933497213689,0.035452053966171626,0.8300535496672153,0.9791429735428794,0.0,0.0,3.2025954501143357,0.21854132532790974,0.11629280099931658,1.1502428087425256,0.03830901608605057,0.0,0.0,diversity_first,0.39821415655332576
95,0.10762182828588954,0.03524143262398381,0.8318375320503071,0.9795864924181963,0.0,0.0,3.2177051238666405,0.21800015422044394,0.11604001633613867,1.1468106639802953,0.03753585234955223,0.0,0.0,diversity_first,0.39702372930869445
96,0.10679871338610637,0.03504467394696482,0.8330110918495622,0.9803467511607472,0.0,0.0,3.226535503423367,0.21809998585712823,0.11603847820219337,1.1446065312639586,0.037722908092163526,0.0,0.0,diversity_first,0.39625028622524294
97,0.10660823040655966,0.03496694340053217,0.8333646989972326,0.9807457934592309,0.0,0.0,3.1672871981108335,0.21947599028631226,0.11677924193825592,1.175131414049298,0.038458660679396316,0.0,0.0,diversity_first,0.40690647511152805
98,0.10601229651430466,0.0348075718306011,0.834104282158618,0.980857192756458,0.0,0.0,3.3279946753502725,0.21944877866654194,0.11672629854011334,1.1728580253471206,0.03808454919454537,0.0,0.0,diversity_first,0.40611133329816135
99,0.10588954558561825,0.03471007519189777,0.8354848336431377,0.9803770949910948,0.0,0.0,3.307172696800627,0.21891639180902323,0.11659189111771823,1.1632360254132044,0.03782267115563284,0.0,0.0,diversity_first,0.402754281058441
100,0.10522173565990052,0.03451239541529753,0.8365529953053924,0.981019303690217,0.0,0.0,3.3509111580549593,0.2182104639663469,0.11608138984334723,1.1487805323033489,0.038595834891759544,0.0,0.0,diversity_first,0.3977089770268451
